ID,Name,Base,Unit,Phase,Type,Direction,Misc,Description
5831,Water Volume Flow Rate Delta Monthly Average (L/min),,,,,,,
5832,Water Volume Flow Rate Delta Monthly Average (L/h),,,,,,,
5833,Energy Consumption Rate Min (J/s),,,,,,,
5834,Energy Consumption Rate Min (kJ/s),,,,,,,
5835,Energy Consumption Rate Min (BTU 59/h),,,,,,,
5836,Energy Consumption Rate Min (MBTU 59/h),,,,,,,
5837,Energy Consumption Rate Min (MMBTU 59/h),,,,,,,
5838,Energy Consumption Rate Min (BTU ISO/h),,,,,,,
5839,Energy Consumption Rate Min (MBTU ISO/h),,,,,,,
5840,Energy Consumption Rate Min (MMBTU ISO/h),,,,,,,
5841,Energy Consumption Rate Delta Min (J/s),,,,,,,
5842,Energy Consumption Rate Delta Min (kJ/s),,,,,,,
5843,Energy Consumption Rate Delta Min (BTU 59/h),,,,,,,
5844,Energy Consumption Rate Delta Min (MBTU 59/h),,,,,,,
5845,Energy Consumption Rate Delta Min (MMBTU 59/h),,,,,,,
5846,Energy Consumption Rate Delta Min (BTU ISO/h),,,,,,,
5847,Energy Consumption Rate Delta Min (MBTU ISO/h),,,,,,,
5848,Energy Consumption Rate Delta Min (MMBTU ISO/h),,,,,,,
5849,Energy Consumption Rate Max (J/s),,,,,,,
5850,Energy Consumption Rate Max (kJ/s),,,,,,,
5851,Energy Consumption Rate Max (BTU 59/h),,,,,,,
5852,Energy Consumption Rate Max (MBTU 59/h),,,,,,,
5853,Energy Consumption Rate Max (MMBTU 59/h),,,,,,,
5854,Energy Consumption Rate Max (BTU ISO/h),,,,,,,
5855,Energy Consumption Rate Max (MBTU ISO/h),,,,,,,
5856,Energy Consumption Rate Max (MMBTU ISO/h),,,,,,,
5857,Energy Consumption Rate Delta Max (J/s),,,,,,,
5858,Energy Consumption Rate Delta Max (kJ/s),,,,,,,
5859,Energy Consumption Rate Delta Max (BTU 59/h),,,,,,,
5860,Energy Consumption Rate Delta Max (MBTU 59/h),,,,,,,
5861,Energy Consumption Rate Delta Max (MMBTU 59/h),,,,,,,
5862,Energy Consumption Rate Delta Max (BTU ISO/h),,,,,,,
5863,Energy Consumption Rate Delta Max (MBTU ISO/h),,,,,,,
5864,Energy Consumption Rate Delta Max (MMBTU ISO/h),,,,,,,
5865,Energy Consumption Rate Hourly Average (J/s),,,,,,,
5866,Energy Consumption Rate Hourly Average (kJ/s),,,,,,,
5867,Energy Consumption Rate Hourly Average (BTU 59/h),,,,,,,
5868,Energy Consumption Rate Hourly Average (MBTU 59/h),,,,,,,
5869,Energy Consumption Rate Hourly Average (MMBTU 59/h),,,,,,,
5870,Energy Consumption Rate Hourly Average (BTU ISO/h),,,,,,,
5871,Energy Consumption Rate Hourly Average (MBTU ISO/h),,,,,,,
5872,Energy Consumption Rate Hourly Average (MMBTU ISO/h),,,,,,,
5873,Energy Consumption Rate Delta Hourly Average (J/s),,,,,,,
5874,Energy Consumption Rate Delta Hourly Average (kJ/s),,,,,,,
5875,Energy Consumption Rate Delta Hourly Average (BTU 59/h),,,,,,,
5876,Energy Consumption Rate Delta Hourly Average (MBTU 59/h),,,,,,,
5877,Energy Consumption Rate Delta Hourly Average (MMBTU 59/h),,,,,,,
5878,Energy Consumption Rate Delta Hourly Average (BTU ISO/h),,,,,,,
5879,Energy Consumption Rate Delta Hourly Average (MBTU ISO/h),,,,,,,
5880,Energy Consumption Rate Delta Hourly Average (MMBTU ISO/h),,,,,,,
5881,Energy Consumption Rate Daily Average (J/s),,,,,,,
5882,Energy Consumption Rate Daily Average (kJ/s),,,,,,,
5883,Energy Consumption Rate Daily Average (BTU 59/h),,,,,,,
5884,Energy Consumption Rate Daily Average (MBTU 59/h),,,,,,,
5885,Energy Consumption Rate Daily Average (MMBTU 59/h),,,,,,,
5886,Energy Consumption Rate Daily Average (BTU ISO/h),,,,,,,
5887,Energy Consumption Rate Daily Average (MBTU ISO/h),,,,,,,
5888,Energy Consumption Rate Daily Average (MMBTU ISO/h),,,,,,,
5889,Energy Consumption Rate Delta Daily Average (J/s),,,,,,,
5890,Energy Consumption Rate Delta Daily Average (kJ/s),,,,,,,
5891,Energy Consumption Rate Delta Daily Average (BTU 59/h),,,,,,,
5892,Energy Consumption Rate Delta Daily Average (MBTU 59/h),,,,,,,
5893,Energy Consumption Rate Delta Daily Average (MMBTU 59/h),,,,,,,
5894,Energy Consumption Rate Delta Daily Average (BTU ISO/h),,,,,,,
5895,Energy Consumption Rate Delta Daily Average (MBTU ISO/h),,,,,,,
5896,Energy Consumption Rate Delta Daily Average (MMBTU ISO/h),,,,,,,
5897,Energy Consumption Rate Weekly Average (J/s),,,,,,,
5898,Energy Consumption Rate Weekly Average (kJ/s),,,,,,,
5899,Energy Consumption Rate Weekly Average (BTU 59/h),,,,,,,
5900,Energy Consumption Rate Weekly Average (MBTU 59/h),,,,,,,
5901,Energy Consumption Rate Weekly Average (MMBTU 59/h),,,,,,,
5902,Energy Consumption Rate Weekly Average (BTU ISO/h),,,,,,,
5903,Energy Consumption Rate Weekly Average (MBTU ISO/h),,,,,,,
5904,Energy Consumption Rate Weekly Average (MMBTU ISO/h),,,,,,,
5905,Energy Consumption Rate Delta Weekly Average (J/s),,,,,,,
5906,Energy Consumption Rate Delta Weekly Average (kJ/s),,,,,,,
5907,Energy Consumption Rate Delta Weekly Average (BTU 59/h),,,,,,,
5908,Energy Consumption Rate Delta Weekly Average (MBTU 59/h),,,,,,,
5909,Energy Consumption Rate Delta Weekly Average (MMBTU 59/h),,,,,,,
5910,Energy Consumption Rate Delta Weekly Average (BTU ISO/h),,,,,,,
5911,Energy Consumption Rate Delta Weekly Average (MBTU ISO/h),,,,,,,
5912,Energy Consumption Rate Delta Weekly Average (MMBTU ISO/h),,,,,,,
5913,Energy Consumption Rate Monthly Average (J/s),,,,,,,
5914,Energy Consumption Rate Monthly Average (kJ/s),,,,,,,
5915,Energy Consumption Rate Monthly Average (BTU 59/h),,,,,,,
5916,Energy Consumption Rate Monthly Average (MBTU 59/h),,,,,,,
5917,Energy Consumption Rate Monthly Average (MMBTU 59/h),,,,,,,
5918,Energy Consumption Rate Monthly Average (BTU ISO/h),,,,,,,
5919,Energy Consumption Rate Monthly Average (MBTU ISO/h),,,,,,,
5920,Energy Consumption Rate Monthly Average (MMBTU ISO/h),,,,,,,
5921,Energy Consumption Rate Delta Monthly Average (J/s),,,,,,,
5922,Energy Consumption Rate Delta Monthly Average (kJ/s),,,,,,,
5923,Energy Consumption Rate Delta Monthly Average (BTU 59/h),,,,,,,
5924,Energy Consumption Rate Delta Monthly Average (MBTU 59/h),,,,,,,
5925,Energy Consumption Rate Delta Monthly Average (MMBTU 59/h),,,,,,,
5926,Energy Consumption Rate Delta Monthly Average (BTU ISO/h),,,,,,,
5927,Energy Consumption Rate Delta Monthly Average (MBTU ISO/h),,,,,,,
5928,Energy Consumption Rate Delta Monthly Average (MMBTU ISO/h),,,,,,,
5929,Steam Mass Flow Rate (lb av/s),,,,,,,
5930,Steam Mass Flow Rate Min (lb av/s),,,,,,,
5931,Steam Mass Flow Rate Max (lb av/s),,,,,,,
5932,Steam Mass Flow Rate Hourly Average (lb av/s),,,,,,,
5933,Steam Mass Flow Rate Daily Average (lb av/s),,,,,,,
5934,Steam Mass Flow Rate Weekly Average (lb av/s),,,,,,,
5935,Steam Mass Flow Rate Monthly Average (lb av/s),,,,,,,
5936,Energy Consumption (J),,,,,,,
5937,Energy Consumption Delta (J),,,,,,,
5938,Water Mass Flow Rate 15 Minute Average (lb av/s),,,,,,,
5939,Energy Consumption Last Interval (kWh),,,,,,,
5940,Energy Consumption Last Interval (J),,,,,,,
5941,Energy Consumption Last Interval (kJ),,,,,,,
5942,Energy Consumption Last Interval (GJ),,,,,,,
5943,Energy Consumption Last Interval (BTU 59),,,,,,,
5944,Energy Consumption Last Interval (MBTU 59),,,,,,,
5945,Energy Consumption Last Interval (MMBTU 59),,,,,,,
5946,Energy Consumption Last Interval (BTU ISO),,,,,,,
5947,Energy Consumption Last Interval (MBTU ISO),,,,,,,
5948,Energy Consumption Last Interval (MMBTU ISO),,,,,,,
5949,Energy Consumption Delta Last Interval (kWh),,,,,,,
5950,Energy Consumption Delta Last Interval (J),,,,,,,
5951,Energy Consumption Delta Last Interval (kJ),,,,,,,
5952,Energy Consumption Delta Last Interval (GJ),,,,,,,
5953,Energy Consumption Delta Last Interval (BTU 59),,,,,,,
5954,Energy Consumption Delta Last Interval (MBTU 59),,,,,,,
5955,Energy Consumption Delta Last Interval (MMBTU 59),,,,,,,
5956,Energy Consumption Delta Last Interval (BTU ISO),,,,,,,
5957,Energy Consumption Delta Last Interval (MBTU ISO),,,,,,,
5958,Energy Consumption Delta Last Interval (MMBTU ISO),,,,,,,
5959,Wastewater Mass Flow Rate 15 Minute Average (lb av/s),,,,,,,
5960,Water Volume Supply Last Interval (L),,,,,,,
5961,Water Volume Supply Last Interval (hL),,,,,,,
5962,Water Volume Supply Last Interval (cf),,,,,,,
5963,Water Volume Supply Last Interval (Ccf),,,,,,,
5964,Water Volume Supply Last Interval (Mcf),,,,,,,
5965,Water Volume Supply Last Interval (MMcf),,,,,,,
5966,Water Volume Supply Last Interval (gal),,,,,,,
5967,Water Volume Return Last Interval (L),,,,,,,
5968,Water Volume Return Last Interval (hL),,,,,,,
5969,Water Volume Return Last Interval (cf),,,,,,,
5970,Water Volume Return Last Interval (Ccf),,,,,,,
5971,Water Volume Return Last Interval (Mcf),,,,,,,
5972,Water Volume Return Last Interval (MMcf),,,,,,,
5973,Water Volume Return Last Interval (gal),,,,,,,
5974,Water Volume Delta Last Interval (L),,,,,,,
5975,Water Volume Delta Last Interval (hL),,,,,,,
5976,Water Volume Delta Last Interval (cf),,,,,,,
5977,Water Volume Delta Last Interval (Ccf),,,,,,,
5978,Water Volume Delta Last Interval (Mcf),,,,,,,
5979,Water Volume Delta Last Interval (MMcf),,,,,,,
5980,Water Volume Delta Last Interval (gal),,,,,,,
5981,Water Volume Flow Rate Supply 15 Minute Average (m^3/min),,,,,,,
5982,Water Volume Flow Rate Supply 15 Minute Average (m^3/h),,,,,,,
5983,Water Volume Flow Rate Supply 15 Minute Average (gal/s),,,,,,,
5984,Water Volume Flow Rate Supply 15 Minute Average (gal/min),,,,,,,
5985,Water Volume Flow Rate Supply 15 Minute Average (gal/h),,,,,,,
5986,Water Volume Flow Rate Supply 15 Minute Average (cf/s),,,,,,,
5987,Water Volume Flow Rate Supply 15 Minute Average (cf/min),,,,,,,
5988,Water Volume Flow Rate Supply 15 Minute Average (cf/h),,,,,,,
5989,Water Volume Flow Rate Supply 15 Minute Average (L/s),,,,,,,
5990,Water Volume Flow Rate Supply 15 Minute Average (L/min),,,,,,,
5991,Water Volume Flow Rate Supply 15 Minute Average (L/h),,,,,,,
5992,Water Volume Flow Rate Return 15 Minute Average (m^3/min),,,,,,,
5993,Water Volume Flow Rate Return 15 Minute Average (m^3/h),,,,,,,
5994,Water Volume Flow Rate Return 15 Minute Average (gal/s),,,,,,,
5995,Water Volume Flow Rate Return 15 Minute Average (gal/min),,,,,,,
5996,Water Volume Flow Rate Return 15 Minute Average (gal/h),,,,,,,
5997,Water Volume Flow Rate Return 15 Minute Average (cf/s),,,,,,,
5998,Water Volume Flow Rate Return 15 Minute Average (cf/min),,,,,,,
5999,Water Volume Flow Rate Return 15 Minute Average (cf/h),,,,,,,
6000,Water Volume Flow Rate Return 15 Minute Average (L/s),,,,,,,
6001,Water Volume Flow Rate Return 15 Minute Average (L/min),,,,,,,
6002,Water Volume Flow Rate Return 15 Minute Average (L/h),,,,,,,
6003,Water Volume Flow Rate Delta 15 Minute Average (m^3/min),,,,,,,
6004,Water Volume Flow Rate Delta 15 Minute Average (m^3/h),,,,,,,
6005,Water Volume Flow Rate Delta 15 Minute Average (gal/s),,,,,,,
6006,Water Volume Flow Rate Delta 15 Minute Average (gal/min),,,,,,,
6007,Water Volume Flow Rate Delta 15 Minute Average (gal/h),,,,,,,
6008,Water Volume Flow Rate Delta 15 Minute Average (cf/s),,,,,,,
6009,Water Volume Flow Rate Delta 15 Minute Average (cf/min),,,,,,,
6010,Water Volume Flow Rate Delta 15 Minute Average (cf/h),,,,,,,
6011,Water Volume Flow Rate Delta 15 Minute Average (L/s),,,,,,,
6012,Water Volume Flow Rate Delta 15 Minute Average (L/min),,,,,,,
6013,Water Volume Flow Rate Delta 15 Minute Average (L/h),,,,,,,
6014,Energy Consumption Rate 15 Minute Average (J/s),,,,,,,
6015,Energy Consumption Rate 15 Minute Average (kJ/s),,,,,,,
6016,Energy Consumption Rate 15 Minute Average (BTU 59/h),,,,,,,
6017,Energy Consumption Rate 15 Minute Average (MBTU 59/h),,,,,,,
6018,Energy Consumption Rate 15 Minute Average (MMBTU 59/h),,,,,,,
6019,Energy Consumption Rate 15 Minute Average (BTU ISO/h),,,,,,,
6020,Energy Consumption Rate 15 Minute Average (MBTU ISO/h),,,,,,,
6021,Energy Consumption Rate 15 Minute Average (MMBTU ISO/h),,,,,,,
6022,Energy Consumption Rate Delta 15 Minute Average (J/s),,,,,,,
6023,Energy Consumption Rate Delta 15 Minute Average (kJ/s),,,,,,,
6024,Energy Consumption Rate Delta 15 Minute Average (BTU 59/h),,,,,,,
6025,Energy Consumption Rate Delta 15 Minute Average (MBTU 59/h),,,,,,,
6026,Energy Consumption Rate Delta 15 Minute Average (MMBTU 59/h),,,,,,,
6027,Energy Consumption Rate Delta 15 Minute Average (BTU ISO/h),,,,,,,
6028,Energy Consumption Rate Delta 15 Minute Average (MBTU ISO/h),,,,,,,
6029,Energy Consumption Rate Delta 15 Minute Average (MMBTU ISO/h),,,,,,,
6030,Steam Mass Flow Rate 15 Minute Average (lb av/s),,,,,,,
6031,Water Volume Supply This Interval (gal),,,,,,,
6032,Water Volume Return This Interval (gal),,,,,,,
6033,Water Volume Delta This Interval (gal),,,,,,,
6034,Water Volume Supply (m^3),,,,,,,
6035,Water Volume Return (m^3),,,,,,,
6036,Water Volume Delta (m^3),,,,,,,
6037,Water Volume Supply Previous Day Total (m^3),,,,,,,
6038,Water Volume Return Previous Day Total (m^3),,,,,,,
6039,Water Volume Delta Previous Day Total (m^3),,,,,,,
6040,Water Volume Supply Current Day Total (m^3),,,,,,,
6041,Water Volume Return Current Day Total (m^3),,,,,,,
6042,Water Volume Delta Current Day Total (m^3),,,,,,,
6043,Water Volume Supply This Interval (m^3),,,,,,,
6044,Water Volume Return This Interval (m^3),,,,,,,
6045,Water Volume Delta This Interval (m^3),,,,,,,
6046,Water Volume Flow Rate Supply (m^3/s),,,,,,,
6047,Water Volume Flow Rate Return (m^3/s),,,,,,,
6048,Water Volume Flow Rate Delta (m^3/s),,,,,,,
6049,Water Volume Flow Rate Supply Min (m^3/s),,,,,,,
6050,Water Volume Flow Rate Return Min (m^3/s),,,,,,,
6051,Water Volume Flow Rate Delta Min (m^3/s),,,,,,,
6052,Water Volume Flow Rate Supply Max (m^3/s),,,,,,,
6053,Water Volume Flow Rate Return Max (m^3/s),,,,,,,
6054,Water Volume Flow Rate Delta Max (m^3/s),,,,,,,
6055,Water Volume Flow Rate Supply Hourly Average (m^3/s),,,,,,,
6056,Water Volume Flow Rate Return Hourly Average (m^3/s),,,,,,,
6057,Water Volume Flow Rate Delta Hourly Average (m^3/s),,,,,,,
6058,Water Volume Flow Rate Supply Daily Average (m^3/s),,,,,,,
6059,Water Volume Flow Rate Return Daily Average (m^3/s),,,,,,,
6060,Water Volume Flow Rate Delta Daily Average (m^3/s),,,,,,,
6061,Water Volume Flow Rate Supply Weekly Average (m^3/s),,,,,,,
6062,Water Volume Flow Rate Return Weekly Average (m^3/s),,,,,,,
6063,Water Volume Flow Rate Delta Weekly Average (m^3/s),,,,,,,
6064,Water Volume Flow Rate Supply Monthly Average (m^3/s),,,,,,,
6065,Water Volume Flow Rate Return Monthly Average (m^3/s),,,,,,,
6066,Water Volume Flow Rate Delta Monthly Average (m^3/s),,,,,,,
6067,Energy Consumption Rate Min (MJ/s),,,,,,,
6068,Energy Consumption Rate Max (MJ/s),,,,,,,
6069,Energy Consumption Rate Hourly Average (MJ/s),,,,,,,
6070,Energy Consumption Rate Daily Average (MJ/s),,,,,,,
6071,Energy Consumption Rate Weekly Average (MJ/s),,,,,,,
6072,Energy Consumption Rate Monthly Average (MJ/s),,,,,,,
6073,Energy Consumption Rate Delta Min (MJ/s),,,,,,,
6074,Energy Consumption Rate Delta Max (MJ/s),,,,,,,
6075,Energy Consumption Rate Delta Hourly Average (MJ/s),,,,,,,
6076,Energy Consumption Rate Delta Daily Average (MJ/s),,,,,,,
6077,Energy Consumption Rate Delta Weekly Average (MJ/s),,,,,,,
6078,Energy Consumption Rate Delta Monthly Average (MJ/s),,,,,,,
6079,Active Energy Delivered Rate E,,,,,,,
6080,Active Energy Delivered Rate F,,,,,,,
6081,Active Energy Delivered Rate G,,,,,,,
6082,Active Energy Delivered Rate H,,,,,,,
6083,Active Energy Received Rate E,,,,,,,
6084,Active Energy Received Rate F,,,,,,,
6085,Active Energy Received Rate G,,,,,,,
6086,Active Energy Received Rate H,,,,,,,
6087,Reactive Energy Delivered Rate E,,,,,,,
6088,Reactive Energy Delivered Rate F,,,,,,,
6089,Reactive Energy Delivered Rate G,,,,,,,
6090,Reactive Energy Delivered Rate H,,,,,,,
6091,Reactive Energy Received Rate E,,,,,,,
6092,Reactive Energy Received Rate F,,,,,,,
6093,Reactive Energy Received Rate G,,,,,,,
6094,Reactive Energy Received Rate H,,,,,,,
6095,Apparent Energy Delivered Rate E,,,,,,,
6096,Apparent Energy Delivered Rate F,,,,,,,
6097,Apparent Energy Delivered Rate G,,,,,,,
6098,Apparent Energy Delivered Rate H,,,,,,,
6099,Apparent Energy Received Rate E,,,,,,,
6100,Apparent Energy Received Rate F,,,,,,,
6101,Apparent Energy Received Rate G,,,,,,,
6102,Apparent Energy Received Rate H,,,,,,,
6103,Temperature Fahrenheit,,,,,,,
6104,Ambient Temperature Celsius,,,,,,,
6105,Air Temperature Supply (deg C),,,,,,,
6106,Air Temperature Supply (deg F),,,,,,,
6107,Air Temperature Return (deg C),,,,,,,
6108,Air Temperature Return (deg F),,,,,,,
6109,Air Temperature Mixed (deg C),,,,,,,
6110,Air Temperature Mixed (deg F),,,,,,,
6111,Water Temperature Mixed (deg C),,,,,,,
6112,Water Temperature Mixed (deg F),,,,,,,
6113,Equipment State,,,,,,,
6114,CO2 Concentration Indoor (ppm),,,,,,,
6115,CO2 Concentration Outdoor (ppm),,,,,,,
6116,Illuminance (lx),,,,,,,
6117,Air Relative Humidity Supply (percent),,,,,,,
6118,Air Relative Humidity Return (percent),,,,,,,
6119,Air Relative Humidity Mixed (percent),,,,,,,
6120,Damper Position (percent),,,,,,,
6121,Valve Position (percent),,,,,,,
6122,Specific Enthalpy (J/kg),,,,,,,
6123,Specific Enthalpy (BTU 59/lb av),,,,,,,
6124,Specific Enthalpy Dry Air (J/kg),,,,,,,
6125,Specific Enthalpy Dry Air (BTU 59/lb av),,,,,,,
6126,Specific Heat Capacity (J/(g deg C)),,,,,,,
6127,Specific Heat Capacity (BTU 59/(lb av deg F)),,,,,,,
6128,Heat Transfer Coefficient (W/(m^2 K)),,,,,,,
6129,Heat Transfer Coefficient (BTU 59/(s ft^2 K)),,,,,,,
6130,Water Volume Flow Rate (fl oz imp/s),,,,,,,
6131,Water Volume Flow Rate (gal imp/min),,,,,,,
6132,Water Volume Flow Rate Supply (fl oz imp/s),,,,,,,
6133,Water Volume Flow Rate Supply (gal imp/min),,,,,,,
6134,Water Volume Flow Rate Return (fl oz imp/s),,,,,,,
6135,Water Volume Flow Rate Return (gal imp/min),,,,,,,
6136,Wastewater Volume Flow Rate (fl oz imp/s),,,,,,,
6137,Wastewater Volume Flow Rate (gal imp/min),,,,,,,
6138,Air Pressure (m Hg),,,,,,,
6139,Air Pressure (in H2O),,,,,,,
6140,Air Pressure (m H2O),,,,,,,
6141,Sound Pressure Level (dB),,,,,,,
6142,Natural Gas Pressure (m Hg),,,,,,,
6143,Natural Gas Pressure (in H2O),,,,,,,
6144,Natural Gas Pressure (m H2O),,,,,,,
6145,Steam Pressure (m Hg),,,,,,,
6146,Steam Pressure (in H2O),,,,,,,
6147,Steam Pressure (m H2O),,,,,,,
6148,Water Pressure Supply (m Hg),,,,,,,
6149,Water Pressure Supply (in H2O),,,,,,,
6150,Water Pressure Supply (m H2O),,,,,,,
6151,Water Pressure Return (m Hg),,,,,,,
6152,Water Pressure Return (in H2O),,,,,,,
6153,Water Pressure Return (m H2O),,,,,,,
6154,Water Pressure (m Hg),,,,,,,
6155,Water Pressure (in H2O),,,,,,,
6156,Water Pressure (m H2O),,,,,,,
6157,Air Pressure Drop Per Length (Pa/m),,,,,,,
6158,Air Pressure Drop Per Length (psi/ft),,,,,,,
6159,Natural Gas Pressure Drop Per Length (Pa/m),,,,,,,
6160,Natural Gas Pressure Drop Per Length (psi/ft),,,,,,,
6161,Steam Pressure Drop Per Length (Pa/m),,,,,,,
6162,Steam Pressure Drop Per Length (psi/ft),,,,,,,
6163,Water Pressure Supply Drop Per Length (Pa/m),,,,,,,
6164,Water Pressure Supply Drop Per Length (psi/ft),,,,,,,
6165,Water Pressure Return Drop Per Length (Pa/m),,,,,,,
6166,Water Pressure Return Drop Per Length (psi/ft),,,,,,,
6167,Water Pressure Drop Per Length (Pa/m),,,,,,,
6168,Water Pressure Drop Per Length (psi/ft),,,,,,,
6169,Weather Temperature Differential (deg C),,,,,,,
6170,Water Temperature Differential (deg C),,,,,,,
6171,Water Temperature Supply Differential (deg C),,,,,,,
6172,Water Temperature Return Differential (deg C),,,,,,,
6173,Water Temperature Mixed Differential (deg C),,,,,,,
